# Year Built,Floor Area,Energy Star Score,Site EUI
1.959000000000000000e+03,7.617674388000000363e+03,6.700000000000000000e+01,2.151431062000000054e+02
1.913000000000000000e+03,7.803851999999999862e+03,6.300000000000000000e+01,1.246063444999999916e+02
1.936000000000000000e+03,4.713805317000000286e+03,7.900000000000000000e+01,2.066257104999999967e+02
1.974000000000000000e+03,1.348951560000000063e+04,2.900000000000000000e+01,2.725566623999999933e+02
1.964000000000000000e+03,1.741633960400000069e+04,6.400000000000000000e+01,2.353324885999999765e+02
2.005000000000000000e+03,3.380991008100000181e+04,8.100000000000000000e+01,1.217672126000000077e+02
1.967000000000000000e+03,4.612085822300000291e+04,7.100000000000000000e+01,2.255532565000000034e+02
1.926000000000000000e+03,8.489661946000000171e+03,9.000000000000000000e+01,1.883290827000000149e+02
1.924000000000000000e+03,6.440872086999999738e+03,9.900000000000000000e+01,8.643579339999999434e+01
1.927000000000000000e+03,6.686228909999999814e+03,1.000000000000000000e+02,1.498430725000000052e+02
1.955000000000000000e+03,1.219760648199999923e+04,4.900000000000000000e+01,2.309160612000000015e+02
1.928000000000000000e+03,9.427146118999999089e+03,9.800000000000000000e+01,1.447957269000000053e+02
1.923000000000000000e+03,1.385555342000000019e+04,8.400000000000000000e+01,1.700324549000000047e+02
1.984000000000000000e+03,2.190504095199999938e+04,1.000000000000000000e+02,1.419565949999999965e+01
1.927000000000000000e+03,6.778946103999999650e+03,6.600000000000000000e+01,2.599382984000000079e+02
1.974000000000000000e+03,3.566546169999999984e+04,7.700000000000000000e+01,1.444802677999999787e+02
1.968000000000000000e+03,2.968891880699999820e+04,1.000000000000000000e+02,4.290243759999999895e+01
1.952000000000000000e+03,6.774208050999999614e+03,2.800000000000000000e+01,2.097803015000000073e+02
1.940000000000000000e+03,6.580412392999999611e+03,1.200000000000000000e+01,3.608852104000000054e+02
1.976000000000000000e+03,7.290562925000000178e+03,6.000000000000000000e+00,1.987392329999999845e+02
1.972000000000000000e+03,2.047006121400000120e+04,9.900000000000000000e+01,1.533131226000000140e+02
1.917000000000000000e+03,6.669599272999999812e+03,4.900000000000000000e+01,2.287078474999999855e+02
1.951000000000000000e+03,1.182255707099999927e+04,7.500000000000000000e+01,2.230295837000000176e+02
1.950000000000000000e+03,1.101365064999999959e+04,9.200000000000000000e+01,1.722406685999999922e+02
1.962000000000000000e+03,1.815482555099999809e+04,4.600000000000000000e+01,1.883290827000000149e+02
1.937000000000000000e+03,1.172788891399999920e+04,6.600000000000000000e+01,2.195595335999999804e+02
2.004000000000000000e+03,6.317403999999999542e+03,1.000000000000000000e+02,5.141983330000000052e+01
1.898000000000000000e+03,6.597320738999999776e+03,6.000000000000000000e+00,2.700329895999999508e+02
2.004000000000000000e+03,5.295470999999999549e+03,4.000000000000000000e+01,1.466884814999999946e+02
1.941000000000000000e+03,4.670048004000000219e+03,4.700000000000000000e+01,2.413262114999999994e+02
1.930000000000000000e+03,8.760567093999999997e+03,6.900000000000000000e+01,2.306006020999999748e+02
1.967000000000000000e+03,2.081027200000000084e+04,7.600000000000000000e+01,1.432184313999999858e+02
2.005000000000000000e+03,1.358511278700000003e+04,8.800000000000000000e+01,1.463730223999999964e+02
1.941000000000000000e+03,6.180650784000000385e+03,3.300000000000000000e+01,3.246074138999999832e+02
1.950000000000000000e+03,9.642402369999999792e+03,7.500000000000000000e+01,2.201904517999999769e+02
1.959000000000000000e+03,1.533772788199999923e+04,1.300000000000000000e+01,1.757107187000000010e+02
1.914000000000000000e+03,5.531816232000000127e+03,8.500000000000000000e+01,1.946382647000000077e+02
1.917000000000000000e+03,8.012326331999999638e+03,1.000000000000000000e+02,1.365937902999999949e+02
1.930000000000000000e+03,1.101012033599999995e+04,7.000000000000000000e+00,3.914847430999999460e+02
1.954000000000000000e+03,8.055526227000000290e+03,8.200000000000000000e+01,1.697169957999999781e+02
1.964000000000000000e+03,1.501526156900000024e+04,4.600000000000000000e+01,2.160894835000000000e+02
1.908000000000000000e+03,8.005079897999999957e+03,7.500000000000000000e+01,2.141967289000000108e+02
1.900000000000000000e+03,2.119396138999999948e+03,2.000000000000000000e+00,3.378566960999999651e+02
1.942000000000000000e+03,6.010080875999999989e+03,5.700000000000000000e+01,2.365943249999999978e+02
1.954000000000000000e+03,8.553579209999999875e+03,8.600000000000000000e+01,1.470039405999999929e+02
1.982000000000000000e+03,1.684591518400000132e+04,1.200000000000000000e+01,1.507894497999999999e+02
1.950000000000000000e+03,5.995588007999999718e+03,7.000000000000000000e+01,2.324933566999999925e+02
1.913000000000000000e+03,1.114836000000000013e+03,5.000000000000000000e+01,5.179838421999999127e+02
1.942000000000000000e+03,4.772984527999999955e+03,9.200000000000000000e+01,1.703479140000000029e+02
1.929000000000000000e+03,6.038694999999999709e+03,9.800000000000000000e+01,2.331242749000000174e+02
1.927000000000000000e+03,5.142181050000000141e+03,1.800000000000000000e+01,2.605692165999999474e+02
1.909000000000000000e+03,5.109664999999999964e+03,1.000000000000000000e+02,1.176662442999999882e+02
1.991000000000000000e+03,7.949802612999999837e+03,1.000000000000000000e+02,3.564687830000000446e+01
1.929000000000000000e+03,1.625533081300000049e+04,7.300000000000000000e+01,2.230295837000000176e+02
2.009000000000000000e+03,2.569158142600000065e+04,4.600000000000000000e+01,1.479503178999999875e+02
1.931000000000000000e+03,9.196096357999999600e+04,8.300000000000000000e+01,1.753952596000000028e+02
1.927000000000000000e+03,5.629550188000000162e+03,1.000000000000000000e+02,9.337589359999999772e+01
2.004000000000000000e+03,5.387630775999999969e+03,3.300000000000000000e+01,2.302851430000000050e+02
1.920000000000000000e+03,2.531142235000000073e+04,7.200000000000000000e+01,1.495276133999999786e+02
1.981000000000000000e+03,1.614198915300000044e+04,2.000000000000000000e+00,2.274460110999999642e+02
1.921000000000000000e+03,7.764832739999999831e+03,9.100000000000000000e+01,1.886445417999999847e+02
1.928000000000000000e+03,2.927262046399999963e+04,4.100000000000000000e+01,3.261847094000000311e+02
1.995000000000000000e+03,1.169918188700000064e+04,9.000000000000000000e+00,2.457426389000000029e+02
1.966000000000000000e+03,5.357901815999999599e+03,9.300000000000000000e+01,2.876986992000000214e+02
1.942000000000000000e+03,7.132349116000000322e+03,8.000000000000000000e+01,2.369097840999999676e+02
2.012000000000000000e+03,8.307664968999999473e+03,5.500000000000000000e+01,1.230290490000000005e+02
2.013000000000000000e+03,7.190599296999999751e+03,8.000000000000000000e+01,9.400681179999999415e+01
1.916000000000000000e+03,1.033304327200000080e+04,1.000000000000000000e+02,6.813916559999999834e+01
2.012000000000000000e+03,5.463997041999999965e+03,1.100000000000000000e+01,1.555213362999999731e+02
1.949000000000000000e+03,5.416244899999999689e+03,6.000000000000000000e+01,3.419576643999999987e+02
1.960000000000000000e+03,2.441490840000000026e+04,7.900000000000000000e+01,1.653005684000000031e+02
1.940000000000000000e+03,5.457586734999999862e+03,7.400000000000000000e+01,2.384870795999999871e+02
1.964000000000000000e+03,1.501526156900000024e+04,6.100000000000000000e+01,2.460580980000000011e+02
1.982000000000000000e+03,1.684591518400000132e+04,8.000000000000000000e+01,9.148313899999999421e+01
1.969000000000000000e+03,3.028489155200000096e+04,1.000000000000000000e+02,3.690871469999999732e+01
1.977000000000000000e+03,2.474768694600000163e+04,6.800000000000000000e+01,1.164044078999999954e+02
2.011000000000000000e+03,1.032932715199999984e+04,9.900000000000000000e+01,7.918023410000000695e+01
1.983000000000000000e+03,7.948594874000000345e+03,2.100000000000000000e+01,1.810735233999999991e+02
2.005000000000000000e+03,7.549669391999999789e+03,5.100000000000000000e+01,1.097797667999999902e+02
1.955000000000000000e+03,9.364529496999999537e+03,7.500000000000000000e+01,2.003165285000000040e+02
2.013000000000000000e+03,9.394072651000000405e+03,8.600000000000000000e+01,1.164044078999999954e+02
1.910000000000000000e+03,4.830956000000000131e+03,9.700000000000000000e+01,1.621459773999999925e+02
1.923000000000000000e+03,5.216038934999999583e+03,1.400000000000000000e+01,2.227141245999999626e+02
1.937000000000000000e+03,7.187626400999999532e+03,6.600000000000000000e+01,2.646701849000000379e+02
1.931000000000000000e+03,4.121121338200000173e+04,1.000000000000000000e+02,7.003192020000000184e+01
2.011000000000000000e+03,7.426015499000000091e+03,4.400000000000000000e+01,1.340701175000000092e+02
1.964000000000000000e+03,2.934174029599999994e+04,2.300000000000000000e+01,2.653011030999999775e+02
1.942000000000000000e+03,5.646272727999999915e+03,9.100000000000000000e+01,1.845435735000000079e+02
1.949000000000000000e+03,1.254190500000000065e+04,6.300000000000000000e+01,2.526827390999999636e+02
1.966000000000000000e+03,6.562742242400000396e+04,1.800000000000000000e+01,2.735030396999999880e+02
1.965000000000000000e+03,1.647718317699999898e+04,5.200000000000000000e+01,1.876981644999999901e+02
1.950000000000000000e+03,1.101365064999999959e+04,8.600000000000000000e+01,1.949537237999999775e+02
1.942000000000000000e+03,7.132349116000000322e+03,9.500000000000000000e+01,1.892754600000000096e+02
1.952000000000000000e+03,4.207548999100000219e+04,6.200000000000000000e+01,2.113575969999999984e+02
1.950000000000000000e+03,1.101365064999999959e+04,8.400000000000000000e+01,1.870672462999999937e+02
1.948000000000000000e+03,9.115828165999999328e+03,9.200000000000000000e+01,9.621502549999999587e+01
1.970000000000000000e+03,4.923859000000000378e+03,1.200000000000000000e+01,2.870677809999999681e+02
1.949000000000000000e+03,5.873699271999999837e+03,7.200000000000000000e+01,1.974773965999999916e+02
1.959000000000000000e+03,5.365148250000000189e+03,2.100000000000000000e+01,1.766570959999999957e+02
1.970000000000000000e+03,3.545178480000000127e+04,1.800000000000000000e+01,2.924305856999999946e+02
1.939000000000000000e+03,6.458802365999999893e+03,6.900000000000000000e+01,2.706639078000000040e+02
1.937000000000000000e+03,8.421842756000000008e+03,5.100000000000000000e+01,2.561527892000000293e+02
1.974000000000000000e+03,1.348951560000000063e+04,2.700000000000000000e+01,2.690866122999999561e+02
1.952000000000000000e+03,4.296113428999999996e+03,3.000000000000000000e+00,4.283934578000000215e+02
1.923000000000000000e+03,5.216038934999999583e+03,1.700000000000000000e+01,2.176667789999999911e+02
1.949000000000000000e+03,5.096844385999999758e+03,9.700000000000000000e+01,1.589913863999999819e+02
1.941000000000000000e+03,4.083105430599999818e+04,9.000000000000000000e+01,1.381710857999999860e+02
1.988000000000000000e+03,1.900795379999999932e+04,9.100000000000000000e+01,1.444802677999999787e+02
1.926000000000000000e+03,5.089783757999999580e+03,1.000000000000000000e+02,7.665656130000000701e+01
2.015000000000000000e+03,3.754674745000000257e+04,7.700000000000000000e+01,1.362783311999999967e+02
1.927000000000000000e+03,6.908267079999999623e+03,9.700000000000000000e+01,1.466884814999999946e+02
1.966000000000000000e+03,1.080684857200000079e+04,8.800000000000000000e+01,1.671933229999999924e+02
1.974000000000000000e+03,3.210486132200000065e+04,5.600000000000000000e+01,1.763416368999999975e+02
2.011000000000000000e+03,1.607872220999999990e+04,3.300000000000000000e+01,1.542594998999999802e+02
2.012000000000000000e+03,3.716119999999999891e+03,9.400000000000000000e+01,7.507926580000000172e+01
2.013000000000000000e+03,1.254190500000000065e+04,9.400000000000000000e+01,1.126188987000000026e+02
1.949000000000000000e+03,1.254190500000000065e+04,6.700000000000000000e+01,2.192440744999999822e+02
2.005000000000000000e+03,1.358511278700000003e+04,7.700000000000000000e+01,1.697169957999999781e+02
1.932000000000000000e+03,1.345997244599999976e+04,9.800000000000000000e+01,1.293382310000000075e+02
1.940000000000000000e+03,5.457586734999999862e+03,8.000000000000000000e+01,2.223986654999999928e+02
1.942000000000000000e+03,4.772984527999999955e+03,9.500000000000000000e+01,1.570986317999999926e+02
1.923000000000000000e+03,4.645149999999999636e+03,6.700000000000000000e+01,1.946382647000000077e+02
1.950000000000000000e+03,8.260284438999999111e+03,3.700000000000000000e+01,1.529976634999999874e+02
1.928000000000000000e+03,4.963342775000000074e+03,9.900000000000000000e+01,6.372273819999999489e+01
1.936000000000000000e+03,1.114836000000000058e+04,9.800000000000000000e+01,1.069406348999999921e+02
1.913000000000000000e+03,7.803851999999999862e+03,9.800000000000000000e+01,6.877008379999999477e+01
1.898000000000000000e+03,6.597320738999999776e+03,4.800000000000000000e+01,1.886445417999999847e+02
1.965000000000000000e+03,5.185659654000000046e+03,4.400000000000000000e+01,2.570991664999999671e+02
1.970000000000000000e+03,8.478467134499999520e+04,8.800000000000000000e+01,1.441648087000000089e+02
1.943000000000000000e+03,6.086447141999999985e+03,9.200000000000000000e+01,1.665624047999999959e+02
1.938000000000000000e+03,7.532575240000000122e+03,1.100000000000000000e+01,2.747648760999999809e+02
1.943000000000000000e+03,6.086447141999999985e+03,9.900000000000000000e+01,1.135652759999999972e+02
2.015000000000000000e+03,3.702184550000000309e+04,9.400000000000000000e+01,8.706671160000000498e+01
1.965000000000000000e+03,1.647718317699999898e+04,4.100000000000000000e+01,1.996856102999999791e+02
2.008000000000000000e+03,4.277746505900000193e+04,4.600000000000000000e+01,1.302846082999999737e+02
2.004000000000000000e+03,5.295470999999999549e+03,9.800000000000000000e+01,6.593095189999999661e+01
1.949000000000000000e+03,1.276487219999999979e+03,1.000000000000000000e+00,5.072582328000000302e+02
1.929000000000000000e+03,5.361246323999999731e+03,9.900000000000000000e+01,1.369092493999999931e+02
1.937000000000000000e+03,1.172788891399999920e+04,4.300000000000000000e+01,2.511054435999999725e+02
1.941000000000000000e+03,6.180650784000000385e+03,6.500000000000000000e+01,2.653011030999999775e+02
1.969000000000000000e+03,9.186425155699999596e+04,4.000000000000000000e+01,2.315469794000000263e+02
2.011000000000000000e+03,5.140137184000000161e+03,3.900000000000000000e+01,1.425875132000000178e+02
2.012000000000000000e+03,8.307664968999999473e+03,5.100000000000000000e+01,1.201899171000000024e+02
1.900000000000000000e+03,1.941384700700000030e+04,5.200000000000000000e+01,1.331237402000000145e+02
1.955000000000000000e+03,4.894130040000000008e+03,3.000000000000000000e+00,2.069411695999999665e+02
1.927000000000000000e+03,6.778946103999999650e+03,7.300000000000000000e+01,2.438498842999999852e+02
1.926000000000000000e+03,5.089783757999999580e+03,1.000000000000000000e+02,7.192467480000000535e+01
1.951000000000000000e+03,1.182255707099999927e+04,1.000000000000000000e+02,1.104106850000000009e+02
1.964000000000000000e+03,2.234577278400000068e+04,6.000000000000000000e+01,2.258687155999999732e+02
1.955000000000000000e+03,1.219760648199999923e+04,6.400000000000000000e+01,2.135658107000000143e+02
1.916000000000000000e+03,1.033304327200000080e+04,1.000000000000000000e+02,6.813916559999999834e+01
1.921000000000000000e+03,7.764832739999999831e+03,9.500000000000000000e+01,1.728715867999999887e+02
1.967000000000000000e+03,1.839479400000000169e+04,2.800000000000000000e+01,3.091499180000000138e+02
1.941000000000000000e+03,7.857921545999999580e+03,9.500000000000000000e+01,1.583604682000000139e+02
1.930000000000000000e+03,2.684608700699999827e+04,9.600000000000000000e+01,1.611996000999999978e+02
1.923000000000000000e+03,9.331270222999999532e+03,8.800000000000000000e+01,1.646696502000000066e+02
1.923000000000000000e+03,7.772543689000000086e+03,6.300000000000000000e+01,1.820199006999999938e+02
1.927000000000000000e+03,7.060627999999999702e+03,8.100000000000000000e+01,1.716097503999999958e+02
2.012000000000000000e+03,4.645149999999999636e+03,9.900000000000000000e+01,1.006314528999999993e+02
2.012000000000000000e+03,2.013756137699999817e+04,9.100000000000000000e+01,1.037860438999999957e+02
1.995000000000000000e+03,1.169918188700000064e+04,5.100000000000000000e+01,1.350164947999999754e+02
1.964000000000000000e+03,7.695155490000000100e+03,2.000000000000000000e+01,2.495281480999999815e+02
1.955000000000000000e+03,6.077342647999999826e+03,5.200000000000000000e+01,2.261841746999999998e+02
1.942000000000000000e+03,8.398431199999999080e+03,9.700000000000000000e+01,1.119879804999999919e+02
1.980000000000000000e+03,1.040513600000000042e+04,1.000000000000000000e+02,9.306043449999999950e+01
1.927000000000000000e+03,5.126201734000000215e+03,1.000000000000000000e+02,4.321789669999999717e+01
1.965000000000000000e+03,1.074478936799999974e+04,6.400000000000000000e+01,2.567837074000000257e+02
1.957000000000000000e+03,1.973854299199999878e+04,9.900000000000000000e+01,1.015778302000000082e+02
1.927000000000000000e+03,6.908267079999999623e+03,9.500000000000000000e+01,1.624614364999999907e+02
2.012000000000000000e+03,9.545132928999999422e+03,2.000000000000000000e+00,4.223997348999999986e+02
1.939000000000000000e+03,5.775222091999999975e+03,8.500000000000000000e+01,2.498436072000000081e+02
1.920000000000000000e+03,2.531142235000000073e+04,7.200000000000000000e+01,1.463730223999999964e+02
1.955000000000000000e+03,2.927642948700000125e+04,9.000000000000000000e+01,1.466884814999999946e+02
1.943000000000000000e+03,4.726904639999999745e+03,3.900000000000000000e+01,2.725566623999999933e+02
1.923000000000000000e+03,4.645149999999999636e+03,8.800000000000000000e+01,1.533131226000000140e+02
1.957000000000000000e+03,3.447119363500000327e+04,8.100000000000000000e+01,1.104106850000000009e+02
2.008000000000000000e+03,3.153183561800000098e+04,8.100000000000000000e+01,1.012623710999999957e+02
1.908000000000000000e+03,8.005079897999999957e+03,8.000000000000000000e+01,1.769725550999999939e+02
1.942000000000000000e+03,1.565108970100000079e+04,2.400000000000000000e+01,2.785503852999999594e+02
1.960000000000000000e+03,1.283910169700000006e+04,9.400000000000000000e+01,1.242908853999999934e+02
1.965000000000000000e+03,1.299722260300000016e+04,5.600000000000000000e+01,1.981083147999999881e+02
1.949000000000000000e+03,1.455158269599999949e+04,4.300000000000000000e+01,2.388025387000000137e+02
1.925000000000000000e+03,5.081887002999999822e+03,4.400000000000000000e+01,2.791813035000000127e+02
1.941000000000000000e+03,4.670048004000000219e+03,3.200000000000000000e+01,2.653011030999999775e+02
2.012000000000000000e+03,3.571934543999999732e+04,9.000000000000000000e+01,9.053676169999999956e+01
2.006000000000000000e+03,3.948377500000000146e+04,9.900000000000000000e+01,1.179817033999999865e+02
1.957000000000000000e+03,3.627583441000000312e+04,8.900000000000000000e+01,1.053633393999999868e+02
2.015000000000000000e+03,1.126551068300000043e+04,5.000000000000000000e+00,2.829668126999999913e+02
1.984000000000000000e+03,2.190504095199999938e+04,1.000000000000000000e+02,1.135652759999999972e+01
1.926000000000000000e+03,8.489661946000000171e+03,8.800000000000000000e+01,1.943228056000000095e+02
1.978000000000000000e+03,1.681637202999999863e+04,7.900000000000000000e+01,9.085222079999999778e+01
1.963000000000000000e+03,1.471351262499999939e+04,6.900000000000000000e+01,1.567831726999999944e+02
2.003000000000000000e+03,1.044025333399999909e+04,6.500000000000000000e+01,1.141961942000000079e+02
1.959000000000000000e+03,1.175427336599999944e+04,7.700000000000000000e+01,1.845435735000000079e+02
1.965000000000000000e+03,2.858829696599999806e+04,1.000000000000000000e+00,4.511065130000000067e+02
1.917000000000000000e+03,8.012326331999999638e+03,1.000000000000000000e+02,1.186126215999999971e+02
2.011000000000000000e+03,5.265742040000000088e+03,7.500000000000000000e+01,9.936961649999999224e+01
1.964000000000000000e+03,4.918656431999999768e+03,8.600000000000000000e+01,1.328082810999999879e+02
1.949000000000000000e+03,5.416244899999999689e+03,6.900000000000000000e+01,3.034716541999999890e+02
1.920000000000000000e+03,9.046615431000000171e+03,3.000000000000000000e+01,4.205069803000000093e+02
1.942000000000000000e+03,5.646272727999999915e+03,9.300000000000000000e+01,1.731870458999999869e+02
1.927000000000000000e+03,7.060627999999999702e+03,7.900000000000000000e+01,2.239759609999999839e+02
1.954000000000000000e+03,8.553579209999999875e+03,3.000000000000000000e+01,2.993706859000000122e+02
1.937000000000000000e+03,4.634744864000000234e+03,4.600000000000000000e+01,2.990552267999999572e+02
1.981000000000000000e+03,5.467898968000000423e+03,9.000000000000000000e+01,1.047324212000000045e+02
1.928000000000000000e+03,2.927262046399999963e+04,2.500000000000000000e+01,3.476359282000000235e+02
1.937000000000000000e+03,7.187626400999999532e+03,8.000000000000000000e+01,2.280769292999999891e+02
1.936000000000000000e+03,4.713805317000000286e+03,6.600000000000000000e+01,2.110421379000000002e+02
1.942000000000000000e+03,2.457860348599999998e+04,7.200000000000000000e+01,1.615150591999999961e+02
1.910000000000000000e+03,5.983882230000000163e+03,9.500000000000000000e+01,2.085184650999999860e+02
1.927000000000000000e+03,1.102628545800000029e+04,9.300000000000000000e+01,1.466884814999999946e+02
1.973000000000000000e+03,1.056334980899999937e+04,8.300000000000000000e+01,1.624614364999999907e+02
1.929000000000000000e+03,1.625533081300000049e+04,7.100000000000000000e+01,2.059947922999999719e+02
2.013000000000000000e+03,9.394072651000000405e+03,8.200000000000000000e+01,1.186126215999999971e+02
2.014000000000000000e+03,3.620086168899999757e+04,7.200000000000000000e+01,1.555213362999999731e+02
1.931000000000000000e+03,9.196096357999999600e+04,7.400000000000000000e+01,1.785498506000000134e+02
2.013000000000000000e+03,1.919134432200000083e+04,2.800000000000000000e+01,1.782343914999999868e+02
1.924000000000000000e+03,6.440872086999999738e+03,9.900000000000000000e+01,8.422757969999999261e+01
1.917000000000000000e+03,5.919035936000000220e+03,9.100000000000000000e+01,1.820199006999999938e+02
2.004000000000000000e+03,5.295470999999999549e+03,3.400000000000000000e+01,1.529976634999999874e+02
1.937000000000000000e+03,5.665596551999999974e+03,4.800000000000000000e+01,3.119890498999999977e+02
2.013000000000000000e+03,2.375789838400000008e+04,5.500000000000000000e+01,1.315464446999999950e+02
1.977000000000000000e+03,1.585947112999999990e+04,9.600000000000000000e+01,1.211362943999999970e+02
1.909000000000000000e+03,5.109664999999999964e+03,9.200000000000000000e+01,1.438493496000000107e+02
1.965000000000000000e+03,2.706282970600000044e+04,7.100000000000000000e+01,1.646696502000000066e+02
1.968000000000000000e+03,6.846765293999999813e+03,4.200000000000000000e+01,3.460586326999999756e+02
1.978000000000000000e+03,1.386205662999999913e+04,7.300000000000000000e+01,1.334391992999999843e+02
1.928000000000000000e+03,5.192906087999999727e+03,3.100000000000000000e+01,2.116730560999999682e+02
1.966000000000000000e+03,3.966437843199999770e+04,1.000000000000000000e+02,5.362804699999999514e+01
2.005000000000000000e+03,4.023628929999999673e+04,9.400000000000000000e+01,1.350164947999999754e+02
1.908000000000000000e+03,8.151030510999999933e+03,1.000000000000000000e+02,1.173507852000000042e+02
2.006000000000000000e+03,3.948377500000000146e+04,8.600000000000000000e+01,1.429029722999999876e+02
1.930000000000000000e+03,1.101012033599999995e+04,3.000000000000000000e+00,4.397499854000000141e+02
1.941000000000000000e+03,5.084023771999999553e+03,3.100000000000000000e+01,3.173518545999999674e+02
1.950000000000000000e+03,3.286229948100000183e+04,9.000000000000000000e+01,1.671933229999999924e+02
1.927000000000000000e+03,6.428144376000000193e+03,9.300000000000000000e+01,1.829662779999999884e+02
1.928000000000000000e+03,3.206723560699999871e+04,1.800000000000000000e+01,2.261841746999999998e+02
1.929000000000000000e+03,9.294387731999999232e+03,9.400000000000000000e+01,1.810735233999999991e+02
1.949000000000000000e+03,5.416244899999999689e+03,6.000000000000000000e+01,3.400649098000000095e+02
1.965000000000000000e+03,3.617196885599999951e+04,1.900000000000000000e+01,2.924305856999999946e+02
1.970000000000000000e+03,8.478467134499999520e+04,8.500000000000000000e+01,1.432184313999999858e+02
1.936000000000000000e+03,6.856241399999999885e+03,2.000000000000000000e+01,2.744494169999999826e+02
1.955000000000000000e+03,6.077342647999999826e+03,6.000000000000000000e+01,2.356479477000000031e+02
1.910000000000000000e+03,5.983882230000000163e+03,5.800000000000000000e+01,2.735030396999999880e+02
1.964000000000000000e+03,7.695155490000000100e+03,3.200000000000000000e+01,2.479508525999999620e+02
1.972000000000000000e+03,1.622002767300000050e+04,9.400000000000000000e+01,9.747686189999998874e+01
1.949000000000000000e+03,1.254190500000000065e+04,6.400000000000000000e+01,2.429035069999999905e+02
1.932000000000000000e+03,5.209628628000000390e+03,6.000000000000000000e+01,2.744494169999999826e+02
1.932000000000000000e+03,6.151850854000000254e+03,8.400000000000000000e+01,2.324933566999999925e+02
1.939000000000000000e+03,5.775222091999999975e+03,8.900000000000000000e+01,2.195595335999999804e+02
1.932000000000000000e+03,1.345997244599999976e+04,8.700000000000000000e+01,1.678242412000000172e+02
1.965000000000000000e+03,5.538505248000000392e+03,1.700000000000000000e+01,3.391185325000000148e+02
2.009000000000000000e+03,2.569158142600000065e+04,1.900000000000000000e+01,1.656160275000000013e+02
1.928000000000000000e+03,7.119528502000000117e+03,1.000000000000000000e+02,6.025268810000000030e+01
1.937000000000000000e+03,7.650562049999999545e+03,3.600000000000000000e+01,3.145127226999999834e+02
1.940000000000000000e+03,6.580412392999999611e+03,5.100000000000000000e+01,2.466890161999999975e+02
2.002000000000000000e+03,5.539898793000000296e+03,1.000000000000000000e+00,2.646701849000000379e+02
2.002000000000000000e+03,9.259827815999999075e+03,1.800000000000000000e+01,2.028402012999999897e+02
1.930000000000000000e+03,7.952496799999999894e+03,7.200000000000000000e+01,2.432189660999999887e+02
1.941000000000000000e+03,6.128253491999999824e+03,3.400000000000000000e+01,3.678253105999999661e+02
1.940000000000000000e+03,5.868682509999999638e+03,8.400000000000000000e+01,2.220832064000000230e+02
1.913000000000000000e+03,7.803851999999999862e+03,6.700000000000000000e+01,1.220826717000000059e+02
1.955000000000000000e+03,5.802256865000000289e+03,6.700000000000000000e+01,2.593073802000000114e+02
1.931000000000000000e+03,4.121121338200000173e+04,9.500000000000000000e+01,1.671933229999999924e+02
2.004000000000000000e+03,6.317403999999999542e+03,7.200000000000000000e+01,1.100952258999999884e+02
1.951000000000000000e+03,2.445764377999999851e+04,8.800000000000000000e+01,1.933764282999999864e+02
1.927000000000000000e+03,5.142181050000000141e+03,7.100000000000000000e+01,1.403792995000000019e+02
1.974000000000000000e+03,1.916626051200000074e+04,8.000000000000000000e+00,2.873832400999999663e+02
1.951000000000000000e+03,7.683263906000000134e+03,6.500000000000000000e+01,2.716102850999999987e+02
1.991000000000000000e+03,6.240015800999999556e+03,8.200000000000000000e+01,1.451111860000000036e+02
1.950000000000000000e+03,3.286229948100000183e+04,7.600000000000000000e+01,2.015783648999999969e+02
1.948000000000000000e+03,5.135677840000000288e+03,4.000000000000000000e+01,2.624619711999999936e+02
1.965000000000000000e+03,1.299722260300000016e+04,4.500000000000000000e+01,2.003165285000000040e+02
2.011000000000000000e+03,6.274668620000000374e+03,4.000000000000000000e+00,2.952697175999999786e+02
1.898000000000000000e+03,6.597320738999999776e+03,5.600000000000000000e+01,1.731870458999999869e+02
1.963000000000000000e+03,6.639684506999999940e+03,4.800000000000000000e+01,2.104112197000000037e+02
1.964000000000000000e+03,1.122138175799999954e+04,6.900000000000000000e+01,2.110421379000000002e+02
1.927000000000000000e+03,5.629550188000000162e+03,1.000000000000000000e+02,8.580487519999999790e+01
1.958000000000000000e+03,1.789664811399999962e+04,7.600000000000000000e+01,1.943228056000000095e+02
2.010000000000000000e+03,2.601284000000000015e+04,8.500000000000000000e+01,1.157734897000000132e+02
1.928000000000000000e+03,7.294557754000000386e+03,9.200000000000000000e+01,1.817044415999999956e+02
2.007000000000000000e+03,9.315012198000000353e+03,6.000000000000000000e+01,1.214517534999999953e+02
1.921000000000000000e+03,1.603227071000000069e+04,7.300000000000000000e+01,1.460575632999999982e+02
1.961000000000000000e+03,3.829554563000000053e+04,2.600000000000000000e+01,2.861214037000000303e+02
1.955000000000000000e+03,5.852889000000000124e+03,8.600000000000000000e+01,2.157740244000000018e+02
1.929000000000000000e+03,6.707968211999999767e+03,8.700000000000000000e+01,2.176667789999999911e+02
1.964000000000000000e+03,1.564179940100000022e+04,8.300000000000000000e+01,1.608841409999999996e+02
1.967000000000000000e+03,8.183082045999999536e+03,5.300000000000000000e+01,1.340701175000000092e+02
1.944000000000000000e+03,5.726726725999999871e+03,1.300000000000000000e+01,3.309165959000000043e+02
1.961000000000000000e+03,6.803844108000000233e+03,8.700000000000000000e+01,1.813889824999999973e+02
1.967000000000000000e+03,1.186705760799999916e+04,9.000000000000000000e+00,3.618315877000000000e+02
