# Year Built,Floor Area,Energy Star Score,Site EUI
2.016000000000000000e+03,4.180634999999999854e+04,8.600000000000000000e+01,1.186126215999999971e+02
1.927000000000000000e+03,7.927227184000000307e+03,7.400000000000000000e+01,1.186126215999999971e+02
2.017000000000000000e+03,1.589551749399999972e+04,7.000000000000000000e+01,1.182971624999999989e+02
1.892000000000000000e+03,1.207738999999999942e+04,6.600000000000000000e+01,1.182971624999999989e+02
1.931000000000000000e+03,1.105044023799999923e+04,1.300000000000000000e+01,1.179817033999999865e+02
1.974000000000000000e+03,6.362907889399999840e+04,9.600000000000000000e+01,1.176662442999999882e+02
2.013000000000000000e+03,5.845921274999999696e+03,7.400000000000000000e+01,1.164044078999999954e+02
2.016000000000000000e+03,2.032280995899999834e+04,5.000000000000000000e+01,1.160889487999999830e+02
2.016000000000000000e+03,4.923859000000000378e+03,7.200000000000000000e+01,1.151425715000000025e+02
1.963000000000000000e+03,7.246433999999999651e+04,1.000000000000000000e+02,1.141961942000000079e+02
2.009000000000000000e+03,7.915335599999999977e+04,9.100000000000000000e+01,1.141961942000000079e+02
2.013000000000000000e+03,5.018155544999999620e+03,5.000000000000000000e+01,1.135652759999999972e+02
2.005000000000000000e+03,9.569009000000000015e+03,9.200000000000000000e+01,1.135652759999999972e+02
2.013000000000000000e+03,1.196479156399999920e+04,9.600000000000000000e+01,1.129343577999999866e+02
2.016000000000000000e+03,4.735265910000000076e+03,8.500000000000000000e+01,1.126188987000000026e+02
1.964000000000000000e+03,4.723188519999999698e+03,9.900000000000000000e+01,1.123034396000000044e+02
1.909000000000000000e+03,8.695720799999999144e+03,5.400000000000000000e+01,1.119879804999999919e+02
1.910000000000000000e+03,4.738052999999999884e+03,9.900000000000000000e+01,1.100952258999999884e+02
2.007000000000000000e+03,7.737519258000000264e+03,7.700000000000000000e+01,1.097797667999999902e+02
2.009000000000000000e+03,9.243848500000000058e+03,1.000000000000000000e+02,1.094643077000000062e+02
2.017000000000000000e+03,1.635092799999999988e+04,8.700000000000000000e+01,1.091488486000000080e+02
1.982000000000000000e+03,2.229672000000000116e+04,8.900000000000000000e+01,1.091488486000000080e+02
1.908000000000000000e+03,5.852889000000000124e+03,7.400000000000000000e+01,1.091488486000000080e+02
1.988000000000000000e+03,4.849239310400000250e+04,8.600000000000000000e+01,1.088333894999999956e+02
1.926000000000000000e+03,1.248216837099999975e+04,7.200000000000000000e+01,1.085179303999999973e+02
2.013000000000000000e+03,4.951729900000000271e+03,6.900000000000000000e+01,1.085179303999999973e+02
2.009000000000000000e+03,4.465986564499999804e+04,7.900000000000000000e+01,1.075715531000000027e+02
2.014000000000000000e+03,1.486447999999999956e+04,7.000000000000000000e+01,1.056787984999999992e+02
2.005000000000000000e+03,1.219974325099999987e+04,9.500000000000000000e+01,1.053633393999999868e+02
1.900000000000000000e+03,1.077674799999999959e+04,8.600000000000000000e+01,1.053633393999999868e+02
1.980000000000000000e+03,1.049069966299999942e+04,1.000000000000000000e+02,1.044169621000000063e+02
1.985000000000000000e+03,1.908692135000000053e+04,7.300000000000000000e+01,1.022087483999999904e+02
1.900000000000000000e+03,5.585328359999999520e+03,9.900000000000000000e+01,1.022087483999999904e+02
2.015000000000000000e+03,4.705982884400000330e+04,8.300000000000000000e+01,1.018932892999999922e+02
2.010000000000000000e+03,4.125571391900000162e+04,4.900000000000000000e+01,1.018932892999999922e+02
1.988000000000000000e+03,4.877407500000000255e+03,9.100000000000000000e+01,1.012623710999999957e+02
2.016000000000000000e+03,2.529330626499999926e+04,6.400000000000000000e+01,1.012623710999999957e+02
1.910000000000000000e+03,6.426565024999999878e+03,4.700000000000000000e+01,1.009469119999999975e+02
1.900000000000000000e+03,5.752367954000000282e+03,9.000000000000000000e+01,1.006314528999999993e+02
1.840000000000000000e+03,7.432239999999999782e+03,6.000000000000000000e+01,9.936961649999999224e+01
1.903000000000000000e+03,1.189158400000000074e+04,8.300000000000000000e+01,9.842323919999999760e+01
2.007000000000000000e+03,4.780416768000000047e+03,9.600000000000000000e+01,9.747686189999998874e+01
1.969000000000000000e+03,7.432239999999999418e+04,8.900000000000000000e+01,9.653048460000000830e+01
2.017000000000000000e+03,5.251806590000000142e+03,8.300000000000000000e+01,9.463773000000000479e+01
1.900000000000000000e+03,6.141259911999999531e+03,8.700000000000000000e+01,9.400681179999999415e+01
2.009000000000000000e+03,4.952658929999999600e+03,1.000000000000000000e+02,9.274497539999998708e+01
2.016000000000000000e+03,5.945792000000000371e+03,9.500000000000000000e+01,9.085222079999999778e+01
2.007000000000000000e+03,5.490102785000000040e+03,8.000000000000000000e+01,8.895946619999999427e+01
1.942000000000000000e+03,5.509984026999999514e+03,8.200000000000000000e+01,8.895946619999999427e+01
1.928000000000000000e+03,1.337803199999999924e+04,1.000000000000000000e+02,8.801308889999999963e+01
2.007000000000000000e+03,8.227489680000000590e+03,1.000000000000000000e+02,8.801308889999999963e+01
1.860000000000000000e+03,5.481277000000000044e+03,9.000000000000000000e+01,8.580487519999999790e+01
2.007000000000000000e+03,7.987335425000000214e+03,1.000000000000000000e+02,8.454303880000000504e+01
2.017000000000000000e+03,5.822091655499999615e+04,9.400000000000000000e+01,8.391212060000000861e+01
1.890000000000000000e+03,1.839479400000000169e+04,9.300000000000000000e+01,8.296574329999999975e+01
2.007000000000000000e+03,1.494995075999999972e+04,9.100000000000000000e+01,8.233482510000000332e+01
2.008000000000000000e+03,1.149275142099999903e+04,7.500000000000000000e+01,8.138844779999999446e+01
2.006000000000000000e+03,6.284887950000000274e+03,1.000000000000000000e+02,7.949569319999999095e+01
1.929000000000000000e+03,2.548004129499999908e+04,9.900000000000000000e+01,7.886477499999999452e+01
1.875000000000000000e+03,5.667082999999999629e+03,9.700000000000000000e+01,7.665656130000000701e+01
2.007000000000000000e+03,1.114836000000000058e+04,1.000000000000000000e+02,7.571018399999999815e+01
2.017000000000000000e+03,7.060627999999999702e+03,9.400000000000000000e+01,7.476380669999998929e+01
2.015000000000000000e+03,4.738052999999999884e+03,9.700000000000000000e+01,7.476380669999998929e+01
1.930000000000000000e+03,4.830956000000000131e+03,9.100000000000000000e+01,7.224013389999998935e+01
2.007000000000000000e+03,6.988395917499999632e+04,8.700000000000000000e+01,7.192467480000000535e+01
1.700000000000000000e+03,6.224501000000000204e+03,9.900000000000000000e+01,7.003192020000000184e+01
1.953000000000000000e+03,2.321255777400000079e+04,9.900000000000000000e+01,6.593095189999999661e+01
1.858000000000000000e+03,4.645149999999999636e+03,9.800000000000000000e+01,6.340727910000000378e+01
2.016000000000000000e+03,4.685934417000000394e+03,1.000000000000000000e+02,6.309181999999999846e+01
2.017000000000000000e+03,6.781918999999999869e+03,9.800000000000000000e+01,6.246090180000000203e+01
1.910000000000000000e+03,1.461401351199999954e+04,1.000000000000000000e+02,6.214544269999999671e+01
1.992000000000000000e+03,1.560770399999999881e+03,1.000000000000000000e+02,5.993722900000000209e+01
1.962000000000000000e+03,6.844628525000000081e+03,1.000000000000000000e+02,5.835993349999999680e+01
2.005000000000000000e+03,8.158518492800000240e+04,1.000000000000000000e+02,5.552080160000000575e+01
1.970000000000000000e+03,5.044632899999999609e+03,1.000000000000000000e+02,5.488988339999999511e+01
1.899000000000000000e+03,6.393119945000000371e+03,1.000000000000000000e+02,4.227151940000000252e+01
2.006000000000000000e+03,1.343377379999999903e+04,1.000000000000000000e+02,3.722417380000000264e+01
1.900000000000000000e+03,5.005520736999999826e+03,1.000000000000000000e+02,3.123045090000000101e+01
1.991000000000000000e+03,6.026803415999999743e+03,1.000000000000000000e+02,2.933769630000000106e+01
1.963000000000000000e+03,5.763702119999999923e+03,1.000000000000000000e+02,2.933769630000000106e+01
2.006000000000000000e+03,1.117623090000000047e+04,1.000000000000000000e+02,2.744494169999999755e+01
1.904000000000000000e+03,2.248252600000000166e+04,1.000000000000000000e+02,2.523672799999999938e+01
1.993000000000000000e+03,1.672254000000000087e+04,1.000000000000000000e+02,2.523672799999999938e+01
1.923000000000000000e+03,8.370839008999999351e+03,1.000000000000000000e+02,2.271305519999999945e+01
1.987000000000000000e+03,2.127887473200000022e+04,1.000000000000000000e+02,1.293382309999999791e+01
1.996000000000000000e+03,9.461613132000000405e+03,2.000000000000000000e+01,3.507905192000000056e+02
1.995000000000000000e+03,5.095265035000000353e+03,8.000000000000000000e+00,4.271316214000000286e+02
1.964000000000000000e+03,3.474126265599999897e+04,3.200000000000000000e+01,3.432195007999999916e+02
2.000000000000000000e+03,2.768806689600000027e+04,3.700000000000000000e+01,3.186136910000000171e+02
2.000000000000000000e+03,6.222466424299999926e+04,1.400000000000000000e+01,3.567842420999999717e+02
1.956000000000000000e+03,2.959991773299999841e+04,1.200000000000000000e+01,2.706639078000000040e+02
2.008000000000000000e+03,5.574180000000000291e+03,2.000000000000000000e+00,2.119885151999999948e+02
2.005000000000000000e+03,7.246434000000000196e+03,3.200000000000000000e+01,1.760261777999999993e+02
2.003000000000000000e+03,1.068384499999999935e+04,1.000000000000000000e+01,3.545760283999999842e+02
1.971000000000000000e+03,6.503210000000000036e+03,1.000000000000000000e+00,6.712969648000000689e+02
